"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"2100","601-NW",553,"meters",-112.27784,56.145565,TRUE
"2101","663-NW",559,"meters",-113.027748,55.847248,TRUE
"2102","856-NW",580,"meters",-112.058853,54.65763,TRUE
"2103","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"2104","1057-NW",673,"meters",-111.518913,53.477196,TRUE
"2105","14-NW",251,"meters",-112.230896,59.796966,TRUE
"2106","15-NW",215,"meters",-111.907753,59.783935,TRUE
"2107","235-NW",222,"meters",-112.75727,58.367568,TRUE
"2108","236-NW",220,"meters",-112.436066,58.374332,TRUE
"2109","2-NW",193,"meters",-112.202679,59.970813,TRUE
"2110","329-NW",266,"meters",-111.269035,57.668869,TRUE
"2111","330-NW",300,"meters",-110.962219,57.668617,TRUE
"2112","331-NW",362,"meters",-110.613266,57.633213,TRUE
"2113","34-NW",239,"meters",-111.939857,59.565719,TRUE
"2114","358-NW",296,"meters",-111.375656,57.497894,TRUE
"2115","389-NW",367,"meters",-111.113747,57.299912,TRUE
"2116","390-NW",577,"meters",-110.721565,57.268985,TRUE
"2117","412-NW",789,"meters",-113.492157,57.38126,TRUE
"2118","414-NW",737,"meters",-112.846794,57.294983,TRUE
"2119","443-NW",636,"meters",-113.191315,57.134647,TRUE
"2120","474-NW",519,"meters",-112.872215,56.952861,TRUE
"2121","543-NW",455,"meters",-110.807022,56.367294,TRUE
"2122","544-NW",469,"meters",-110.536407,56.315376,TRUE
"2123","632-NW",502,"meters",-112.605103,55.979862,TRUE
"2124","633-NW",575,"meters",-112.23922,55.970794,TRUE
"2125","663-NW",559,"meters",-113.027748,55.847248,TRUE
"2126","794-NW",762,"meters",-111.336494,54.970066,TRUE
"2127","857-NW",595,"meters",-111.759758,54.640964,TRUE
"2128","990-NW",640,"meters",-111.464218,53.872203,TRUE
"2129","599-NW",566,"meters",-112.856621,56.223064,TRUE
"2130","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"2131","1057-NW",673,"meters",-111.518913,53.477196,TRUE
"2132","13-NW",259,"meters",-112.579437,59.869964,TRUE
"2133","295-NW",648,"meters",-112.838333,58.05516,TRUE
"2134","33-NW",285,"meters",-112.275978,59.646675,TRUE
"2135","358-NW",296,"meters",-111.375656,57.497894,TRUE
"2136","359-NW",328,"meters",-111.054222,57.454883,TRUE
"2137","360-NW",413,"meters",-110.709099,57.468082,TRUE
"2138","390-NW",577,"meters",-110.721565,57.268985,TRUE
"2139","3-NW",214,"meters",-111.849083,59.94268,TRUE
"2140","414-NW",737,"meters",-112.846794,57.294983,TRUE
"2141","512-NW",455,"meters",-110.742599,56.56314,TRUE
"2142","543-NW",455,"meters",-110.807022,56.367294,TRUE
"2143","574-NW",582,"meters",-110.90043,56.174919,TRUE
"2144","663-NW",559,"meters",-113.027748,55.847248,TRUE
"2145","664-NW",532,"meters",-112.605179,55.852993,TRUE
"2146","665-NW",638,"meters",-112.317108,55.799694,TRUE
"2147","791-NW",575,"meters",-112.233109,55.034576,TRUE
"2148","792-NW",580,"meters",-112.013039,55.026519,TRUE
"2149","855-NW",594,"meters",-112.363113,54.682022,TRUE
"2150","991-NW",613,"meters",-111.167091,53.823879,TRUE
"2151","14-NW",251,"meters",-112.230896,59.796966,TRUE
"2152","235-NW",222,"meters",-112.75727,58.367568,TRUE
"2153","265-NW",361,"meters",-112.842941,58.207672,TRUE
"2154","329-NW",266,"meters",-111.269035,57.668869,TRUE
"2155","32-NW",275,"meters",-112.604416,59.677497,TRUE
"2156","34-NW",239,"meters",-111.939857,59.565719,TRUE
"2157","389-NW",367,"meters",-111.113747,57.299912,TRUE
"2158","390-NW",577,"meters",-110.721565,57.268985,TRUE
"2159","3-NW",214,"meters",-111.849083,59.94268,TRUE
"2160","544-NW",469,"meters",-110.536407,56.315376,TRUE
"2161","545-NW",483,"meters",-110.207954,56.264293,TRUE
"2162","575-NW",447,"meters",-110.594681,56.109256,TRUE
"2163","633-NW",575,"meters",-112.23922,55.970794,TRUE
"2164","665-NW",638,"meters",-112.317108,55.799694,TRUE
"2165","823-NW",572,"meters",-112.384628,54.883815,TRUE
"2166","991-NW",613,"meters",-111.167091,53.823879,TRUE
"2167","855-NW",594,"meters",-112.363113,54.682022,TRUE
"2168","1022-NW",611,"meters",-111.788589,53.676139,TRUE
"2169","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"2170","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"2171","15-NW",215,"meters",-111.907753,59.783935,TRUE
"2172","236-NW",220,"meters",-112.436066,58.374332,TRUE
"2173","265-NW",361,"meters",-112.842941,58.207672,TRUE
"2174","266-NW",389,"meters",-112.512741,58.205688,TRUE
"2175","294-NW",473,"meters",-113.233276,58.088268,TRUE
"2176","295-NW",648,"meters",-112.838333,58.05516,TRUE
"2177","32-NW",275,"meters",-112.604416,59.677497,TRUE
"2178","330-NW",300,"meters",-110.962219,57.668617,TRUE
"2179","358-NW",296,"meters",-111.375656,57.497894,TRUE
"2180","3-NW",214,"meters",-111.849083,59.94268,TRUE
"2181","442-NW",766,"meters",-113.577225,57.201564,TRUE
"2182","443-NW",636,"meters",-113.191315,57.134647,TRUE
"2183","472-NW",604,"meters",-113.571747,56.993167,TRUE
"2184","574-NW",582,"meters",-110.90043,56.174919,TRUE
"2185","663-NW",559,"meters",-113.027748,55.847248,TRUE
"2186","664-NW",532,"meters",-112.605179,55.852993,TRUE
"2187","665-NW",638,"meters",-112.317108,55.799694,TRUE
"2188","792-NW",580,"meters",-112.013039,55.026519,TRUE
"2189","823-NW",572,"meters",-112.384628,54.883815,TRUE
"2190","989-NW",589,"meters",-111.749352,53.857868,TRUE
"2191","991-NW",613,"meters",-111.167091,53.823879,TRUE
"2192","1023-NW",657,"meters",-111.449608,53.671288,TRUE
"2193","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"2194","1057-NW",673,"meters",-111.518913,53.477196,TRUE
"2195","235-NW",222,"meters",-112.75727,58.367568,TRUE
"2196","294-NW",473,"meters",-113.233276,58.088268,TRUE
"2197","296-NW",701,"meters",-112.561646,57.981269,TRUE
"2198","33-NW",285,"meters",-112.275978,59.646675,TRUE
"2199","360-NW",413,"meters",-110.709099,57.468082,TRUE
"2200","390-NW",577,"meters",-110.721565,57.268985,TRUE
"2201","413-NW",682,"meters",-113.110275,57.323272,TRUE
"2202","442-NW",766,"meters",-113.577225,57.201564,TRUE
"2203","512-NW",455,"meters",-110.742599,56.56314,TRUE
"2204","600-NW",479,"meters",-112.548492,56.176391,TRUE
"2205","601-NW",553,"meters",-112.27784,56.145565,TRUE
"2206","633-NW",575,"meters",-112.23922,55.970794,TRUE
"2207","794-NW",762,"meters",-111.336494,54.970066,TRUE
"2208","825-NW",641,"meters",-111.665276,54.811954,TRUE
"2209","1023-NW",657,"meters",-111.449608,53.671288,TRUE
"2210","234-NW",245,"meters",-113.046516,58.418022,TRUE
"2211","294-NW",473,"meters",-113.233276,58.088268,TRUE
"2212","296-NW",701,"meters",-112.561646,57.981269,TRUE
"2213","329-NW",266,"meters",-111.269035,57.668869,TRUE
"2214","32-NW",275,"meters",-112.604416,59.677497,TRUE
"2215","331-NW",362,"meters",-110.613266,57.633213,TRUE
"2216","33-NW",285,"meters",-112.275978,59.646675,TRUE
"2217","34-NW",239,"meters",-111.939857,59.565719,TRUE
"2218","512-NW",455,"meters",-110.742599,56.56314,TRUE
"2219","574-NW",582,"meters",-110.90043,56.174919,TRUE
"2220","575-NW",447,"meters",-110.594681,56.109256,TRUE
"2221","576-NW",468,"meters",-110.32367,56.107593,TRUE
"2222","663-NW",559,"meters",-113.027748,55.847248,TRUE
"2223","664-NW",532,"meters",-112.605179,55.852993,TRUE
"2224","665-NW",638,"meters",-112.317108,55.799694,TRUE
"2225","792-NW",580,"meters",-112.013039,55.026519,TRUE
"2226","856-NW",580,"meters",-112.058853,54.65763,TRUE
"2227","857-NW",595,"meters",-111.759758,54.640964,TRUE
"2228","989-NW",589,"meters",-111.749352,53.857868,TRUE
"2229","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"2230","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"2231","1058-NW",658,"meters",-111.241508,53.439002,TRUE
"2232","13-NW",259,"meters",-112.579437,59.869964,TRUE
"2233","15-NW",215,"meters",-111.907753,59.783935,TRUE
"2234","234-NW",245,"meters",-113.046516,58.418022,TRUE
"2235","236-NW",220,"meters",-112.436066,58.374332,TRUE
"2236","295-NW",648,"meters",-112.838333,58.05516,TRUE
"2237","32-NW",275,"meters",-112.604416,59.677497,TRUE
"2238","360-NW",413,"meters",-110.709099,57.468082,TRUE
"2239","3-NW",214,"meters",-111.849083,59.94268,TRUE
"2240","412-NW",789,"meters",-113.492157,57.38126,TRUE
"2241","413-NW",682,"meters",-113.110275,57.323272,TRUE
"2242","442-NW",766,"meters",-113.577225,57.201564,TRUE
"2243","443-NW",636,"meters",-113.191315,57.134647,TRUE
"2244","514-NW",501,"meters",-110.065025,56.463573,TRUE
"2245","600-NW",479,"meters",-112.548492,56.176391,TRUE
"2246","632-NW",502,"meters",-112.605103,55.979862,TRUE
"2247","823-NW",572,"meters",-112.384628,54.883815,TRUE
"2248","857-NW",595,"meters",-111.759758,54.640964,TRUE
"2249","989-NW",589,"meters",-111.749352,53.857868,TRUE
"2250","990-NW",640,"meters",-111.464218,53.872203,TRUE
"2251","599-NW",566,"meters",-112.856621,56.223064,TRUE
"2252","1022-NW",611,"meters",-111.788589,53.676139,TRUE
"2253","1058-NW",658,"meters",-111.241508,53.439002,TRUE
"2254","14-NW",251,"meters",-112.230896,59.796966,TRUE
"2255","15-NW",215,"meters",-111.907753,59.783935,TRUE
"2256","235-NW",222,"meters",-112.75727,58.367568,TRUE
"2257","294-NW",473,"meters",-113.233276,58.088268,TRUE
"2258","329-NW",266,"meters",-111.269035,57.668869,TRUE
"2259","331-NW",362,"meters",-110.613266,57.633213,TRUE
"2260","360-NW",413,"meters",-110.709099,57.468082,TRUE
"2261","388-NW",310,"meters",-111.48172,57.341125,TRUE
"2262","442-NW",766,"meters",-113.577225,57.201564,TRUE
"2263","473-NW",539,"meters",-113.249763,57.02507,TRUE
"2264","514-NW",501,"meters",-110.065025,56.463573,TRUE
"2265","545-NW",483,"meters",-110.207954,56.264293,TRUE
"2266","575-NW",447,"meters",-110.594681,56.109256,TRUE
"2267","600-NW",479,"meters",-112.548492,56.176391,TRUE
"2268","632-NW",502,"meters",-112.605103,55.979862,TRUE
"2269","633-NW",575,"meters",-112.23922,55.970794,TRUE
"2270","791-NW",575,"meters",-112.233109,55.034576,TRUE
"2271","823-NW",572,"meters",-112.384628,54.883815,TRUE
"2272","856-NW",580,"meters",-112.058853,54.65763,TRUE
"2273","989-NW",589,"meters",-111.749352,53.857868,TRUE
"2274","991-NW",613,"meters",-111.167091,53.823879,TRUE
"2275","1058-NW",658,"meters",-111.241508,53.439002,TRUE
"2276","13-NW",259,"meters",-112.579437,59.869964,TRUE
"2277","1-NW",330,"meters",-110.282402,59.943126,TRUE
"2278","235-NW",222,"meters",-112.75727,58.367568,TRUE
"2279","265-NW",361,"meters",-112.842941,58.207672,TRUE
"2280","266-NW",389,"meters",-112.512741,58.205688,TRUE
"2281","294-NW",473,"meters",-113.233276,58.088268,TRUE
"2282","32-NW",275,"meters",-112.604416,59.677497,TRUE
