location,latitude,longitude,recording_date,PIWO,PIWOdrum,PIWOcall,drum_rate,hour,TSSR,julian,elevation,snowcover,daily_min_temp,daily_max_temp,daily_mean_temp,daily_precipitation_mm,azimuth,NormalTemp,NormDev,Greenup,MidGUP,GUPpeak,Forest Type
BG-10-8,54.938306,-112.648548,6/1/2016 12:00,0,0,0,0,12,6.994166667,153,546,0.401027201,6.7,21.1,13.9,0,1.487390185,13.1,0.8,109,133,187,Broadleaf
OG-1-4-C,54.650079,-111.614349,6/1/2016 12:00,0,0,0,0,12,7.0325,153,619,0.46423702,3.6,20.6,12.1,0,1.505522462,13.1,-1,112,134,208,Broadleaf
OG-1-5-C,54.662156,-111.626856,6/1/2016 12:00,0,0,0,0,12,7.033055556,153,603,0.472222222,3.6,20.6,12.1,0,1.5052181,13.1,-1,106,131,210,Broadleaf
OG-1-5-E,54.656485,-111.626862,6/1/2016 12:00,0,0,0,0,12,7.032222222,153,603,0.380371096,3.6,20.6,12.1,0,1.505275089,13.1,-1,112,132,207,Broadleaf
BG-10-26,54.949447,-112.666649,6/1/2016 15:00,0,0,0,0,15,9.994166667,153,546,0.401027201,6.7,21.1,13.9,0,1.487008044,13.1,0.8,101,132,183,Broadleaf
BG-10-8,54.938306,-112.648548,6/1/2016 15:00,0,0,0,0,15,9.994166667,153,546,0.401027201,6.7,21.1,13.9,0,1.487390185,13.1,0.8,109,133,187,Broadleaf
OG-1-4-C,54.650079,-111.614349,6/1/2016 15:00,0,0,0,0,15,10.0325,153,619,0.46423702,3.6,20.6,12.1,0,1.505522462,13.1,-1,112,134,208,Broadleaf
OG-1-5-C,54.662156,-111.626856,6/1/2016 15:00,0,0,0,0,15,10.03305556,153,603,0.472222222,3.6,20.6,12.1,0,1.5052181,13.1,-1,106,131,210,Broadleaf
OG-1-5-E,54.656485,-111.626862,6/1/2016 15:00,0,0,0,0,15,10.03222222,153,603,0.380371096,3.6,20.6,12.1,0,1.505275089,13.1,-1,112,132,207,Broadleaf
BG-10-26,54.949447,-112.666649,6/1/2016 20:58,0,0,0,0,20,-8.023888889,153,546,0.401027201,6.7,21.1,13.9,0,1.488103205,13.1,0.8,101,132,183,Broadleaf
BG-10-8,54.938306,-112.648548,6/1/2016 20:58,0,0,0,0,20,-8.023888889,153,546,0.401027201,6.7,21.1,13.9,0,1.488485862,13.1,0.8,109,133,187,Broadleaf
OG-1-4-C,54.650079,-111.614349,6/1/2016 20:58,0,0,0,0,20,-7.985833333,153,619,0.46423702,3.6,20.6,12.1,0,1.506628835,13.1,-1,112,134,208,Broadleaf
OG-1-5-C,54.662156,-111.626856,6/1/2016 20:58,0,0,0,0,20,-7.985277778,153,603,0.472222222,3.6,20.6,12.1,0,1.506323901,13.1,-1,106,131,210,Broadleaf
OG-1-5-E,54.656485,-111.626862,6/1/2016 20:58,0,0,0,0,20,-7.985833333,153,603,0.380371096,3.6,20.6,12.1,0,1.506381185,13.1,-1,112,132,207,Broadleaf
BG-10-26,54.949447,-112.666649,6/1/2016 21:58,0,0,0,0,21,-7.023888889,153,546,0.401027201,6.7,21.1,13.9,0,1.488103205,13.1,0.8,101,132,183,Broadleaf
BG-10-8,54.938306,-112.648548,6/1/2016 21:58,0,0,0,0,21,-7.023888889,153,546,0.401027201,6.7,21.1,13.9,0,1.488485862,13.1,0.8,109,133,187,Broadleaf
OG-1-4-C,54.650079,-111.614349,6/1/2016 21:58,0,0,0,0,21,-6.985833333,153,619,0.46423702,3.6,20.6,12.1,0,1.506628835,13.1,-1,112,134,208,Broadleaf
OG-1-5-C,54.662156,-111.626856,6/1/2016 21:58,0,0,0,0,21,-6.985277778,153,603,0.472222222,3.6,20.6,12.1,0,1.506323901,13.1,-1,106,131,210,Broadleaf
OG-1-5-E,54.656485,-111.626862,6/1/2016 21:58,0,0,0,0,21,-6.985833333,153,603,0.380371096,3.6,20.6,12.1,0,1.506381185,13.1,-1,112,132,207,Broadleaf
BG-10-26,54.949447,-112.666649,6/1/2016 22:58,0,0,0,0,22,-6.023888889,153,546,0.401027201,6.7,21.1,13.9,0,1.488103205,13.1,0.8,101,132,183,Broadleaf
BG-10-8,54.938306,-112.648548,6/1/2016 22:58,0,0,0,0,22,-6.023888889,153,546,0.401027201,6.7,21.1,13.9,0,1.488485862,13.1,0.8,109,133,187,Broadleaf
OG-1-4-C,54.650079,-111.614349,6/1/2016 22:58,0,0,0,0,22,-5.985833333,153,619,0.46423702,3.6,20.6,12.1,0,1.506628835,13.1,-1,112,134,208,Broadleaf
OG-1-5-C,54.662156,-111.626856,6/1/2016 22:58,0,0,0,0,22,-5.985277778,153,603,0.472222222,3.6,20.6,12.1,0,1.506323901,13.1,-1,106,131,210,Broadleaf
OG-1-5-E,54.656485,-111.626862,6/1/2016 22:58,0,0,0,0,22,-5.985833333,153,603,0.380371096,3.6,20.6,12.1,0,1.506381185,13.1,-1,112,132,207,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 0:00,0,0,0,0,0,-4.988055556,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 1:00,0,0,0,0,1,-3.988055556,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 2:00,0,0,0,0,2,-2.988055556,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 3:27,0,0,0,0,3,-1.538055556,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 4:27,0,0,0,0,4,-0.538055556,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 4:57,0,0,0,0,4,-0.038055556,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 5:27,0,0,0,0,5,0.461944444,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 6:27,0,0,0,0,6,1.461944444,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 7:27,0,0,0,0,7,2.461944444,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 12:00,0,0,0,0,12,7.011944444,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 15:00,0,0,0,0,15,10.01194444,154,548,0.401027201,2.6,21.7,12.2,5.4,1.488086706,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 21:00,0,0,0,0,21,-7.973611111,154,548,0.401027201,2.6,21.7,12.2,5.4,1.48908048,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 22:00,0,0,0,0,22,-6.973611111,154,548,0.401027201,2.6,21.7,12.2,5.4,1.48908048,13.1,-0.9,99,133,213,Broadleaf
BG-10-57,54.965357,-112.656639,6/2/2016 23:00,0,0,0,0,23,-5.973611111,154,548,0.401027201,2.6,21.7,12.2,5.4,1.48908048,13.1,-0.9,99,133,213,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 0:00,0,0,0,0,0,-4.720555556,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 1:00,0,0,0,0,1,-3.720555556,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 2:00,0,0,0,0,2,-2.720555556,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 3:13,0,0,0,0,3,-1.503888889,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 4:13,0,0,0,0,4,-0.503888889,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 4:43,0,0,0,0,4,-0.003888889,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 5:13,0,0,0,0,5,0.496111111,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 6:13,0,0,0,0,6,1.496111111,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 7:06,0,0,0,0,7,2.379444444,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 12:00,0,0,0,0,12,7.279444444,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 15:00,0,0,0,0,15,10.27944444,156,482,0.357126193,10.9,24.1,17.5,0,1.505749724,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 21:03,0,0,0,0,21,-7.656944444,156,482,0.357126193,10.9,24.1,17.5,0,1.506488399,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 22:03,0,0,0,0,22,-6.656944444,156,482,0.357126193,10.9,24.1,17.5,0,1.506488399,12.9,4.6,99,138,201,Broadleaf
Y-21-464-E,56.015233,-110.866545,6/4/2016 23:03,0,0,0,0,23,-5.656944444,156,482,0.357126193,10.9,24.1,17.5,0,1.506488399,12.9,4.6,99,138,201,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 0:00,0,0,0,0,0,-4.757777778,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 0:00,0,0,0,0,0,-4.706388889,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 1:00,0,0,0,0,1,-3.757777778,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 1:00,0,0,0,0,1,-3.706388889,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 2:00,0,0,0,0,2,-2.757777778,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 2:00,0,0,0,0,2,-2.706388889,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 3:12,0,0,0,0,3,-1.506388889,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 3:14,0,0,0,0,3,-1.524444444,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 4:12,0,0,0,0,4,-0.506388889,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 4:14,0,0,0,0,4,-0.524444444,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 4:42,0,0,0,0,4,-0.006388889,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 4:44,0,0,0,0,4,-0.024444444,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 5:12,1,0,1,0,5,0.493611111,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 5:14,0,0,0,0,5,0.475555556,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 6:12,0,0,0,0,6,1.493611111,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 6:14,0,0,0,0,6,1.475555556,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 7:05,0,0,0,0,7,2.376944444,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 7:14,0,0,0,0,7,2.475555556,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Broadleaf
Y-21-464-B,56.023613,-110.872132,6/5/2016 12:00,0,0,0,0,12,7.293611111,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Broadleaf
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 12:00,0,0,0,0,12,7.244444444,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Conif
Y-21-464-B,56.023613,-110.872132,6/5/2016 15:00,0,0,0,0,15,10.29361111,157,482,0.357126193,5.4,24.8,15.1,0,1.50632129,13,2.1,108,137,184,Conif
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 15:00,0,0,0,0,15,10.24444444,157,551,0.415625006,5.4,24.8,15.1,0,1.505811647,12.6,2.5,96,150,208,Conif
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 21:02,0,0,0,0,21,-7.709444444,157,551,0.415625006,5.4,24.8,15.1,0,1.506466358,12.6,2.5,96,150,208,Conif
Y-21-464-B,56.023613,-110.872132,6/5/2016 21:04,0,0,0,0,21,-7.626944444,157,482,0.357126193,5.4,24.8,15.1,0,1.506962027,13,2.1,108,137,184,Conif
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 22:02,0,0,0,0,22,-6.709444444,157,551,0.415625006,5.4,24.8,15.1,0,1.506466358,12.6,2.5,96,150,208,Conif
Y-21-464-B,56.023613,-110.872132,6/5/2016 22:04,0,0,0,0,22,-6.626944444,157,482,0.357126193,5.4,24.8,15.1,0,1.506962027,13,2.1,108,137,184,Conif
Y-19-273-CT2,55.724596,-111.110029,6/5/2016 23:02,0,0,0,0,23,-5.711944444,157,551,0.415625006,5.4,24.8,15.1,0,1.506466358,12.6,2.5,96,150,208,Conif
Y-21-464-B,56.023613,-110.872132,6/5/2016 23:04,0,0,0,0,23,-5.626944444,157,482,0.357126193,5.4,24.8,15.1,0,1.506962027,13,2.1,108,137,184,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 0:00,0,0,0,0,0,-4.870833333,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 1:00,0,0,0,0,1,-3.870833333,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 2:00,0,0,0,0,2,-2.870833333,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 3:23,0,0,0,0,3,-1.4875,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 4:23,0,0,0,0,4,-0.4875,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 4:53,0,0,0,0,4,0.0125,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 5:23,0,0,0,0,5,0.5125,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 6:23,0,0,0,0,6,1.5125,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 7:23,0,0,0,0,7,2.5125,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 12:00,0,0,0,0,12,7.129166667,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 15:00,0,0,0,0,15,10.12916667,159,586,0.465953237,15,27.1,21.1,0,1.518694649,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 21:05,0,0,0,0,21,-7.778055556,159,586,0.465953237,15,27.1,21.1,0,1.519202754,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 22:05,0,0,0,0,22,-6.778055556,159,586,0.465953237,15,27.1,21.1,0,1.519202754,13.1,8,114,137,183,Conif
Y-16-372-D,54.542635,-111.138081,6/7/2016 23:05,0,0,0,0,23,-5.778055556,159,586,0.465953237,15,27.1,21.1,0,1.519202754,13.1,8,114,137,183,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 0:00,0,0,0,0,0,-4.915277778,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 1:00,0,0,0,0,1,-3.915277778,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 2:00,0,0,0,0,2,-2.915277778,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 3:23,0,0,0,0,3,-1.531944444,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 4:23,0,0,0,0,4,-0.531944444,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 4:53,0,0,0,0,4,-0.031944444,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 5:23,0,0,0,0,5,0.468055556,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 6:23,0,0,0,0,6,1.468055556,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 7:23,0,0,0,0,7,2.468055556,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 12:00,0,0,0,0,12,7.084722222,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-10-57,54.965357,-112.656639,6/8/2016 15:00,0,0,0,0,15,10.08472222,160,548,0.401027201,11.4,18.7,15.1,6.9,1.492544198,12.7,2.4,99,133,213,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 0:00,0,0,0,0,0,-4.845,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 1:00,0,0,0,0,1,-3.845,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 2:00,0,0,0,0,2,-2.845,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 4:22,0,0,0,0,4,-0.478333333,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 4:52,0,0,0,0,4,0.021666667,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 5:22,0,0,0,0,5,0.521666667,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 6:22,0,0,0,0,6,1.521666667,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 7:22,0,0,0,0,7,2.521666667,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 12:00,0,0,0,0,12,7.155,161,657,0.46423702,9.8,15.6,12.7,10.1,1.511745531,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 21:07,0,0,0,0,21,-7.720555556,161,657,0.46423702,9.8,15.6,12.7,10.1,1.512045088,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 22:07,0,0,0,0,22,-6.720555556,161,657,0.46423702,9.8,15.6,12.7,10.1,1.512045088,12.5,0.2,111,130,197,Conif
BG-9-15,54.818735,-111.481618,6/9/2016 23:07,0,0,0,0,23,-5.720555556,161,657,0.46423702,9.8,15.6,12.7,10.1,1.512045088,12.5,0.2,111,130,197,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 0:00,0,0,0,0,0,-4.902222222,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 1:00,0,0,0,0,1,-3.902222222,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 1:00,0,0,0,0,1,-3.837777778,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-5-73,55.538681,-111.011029,6/10/2016 2:00,0,0,0,0,2,-2.721944444,162,647,0.421875001,7.5,19,13.3,1,1.511488168,12.5,0.8,123,147,203,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 2:00,0,0,0,0,2,-2.902222222,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 2:00,0,0,0,0,2,-2.837777778,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 2:23,0,0,0,0,2,-2.518888889,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-5-73,55.538681,-111.011029,6/10/2016 3:00,0,0,0,0,3,-1.721944444,162,647,0.421875001,7.5,19,13.3,1,1.511488168,12.5,0.8,123,147,203,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 3:22,0,0,0,0,3,-1.471111111,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 3:23,0,0,0,0,3,-1.518888889,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 3:53,0,0,0,0,3,-1.018888889,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-5-73,55.538681,-111.011029,6/10/2016 4:09,0,0,0,0,4,-0.571944444,162,647,0.421875001,7.5,19,13.3,1,1.511488168,12.5,0.8,123,147,203,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 4:22,0,0,0,0,4,-0.471111111,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 4:23,0,0,0,0,4,-0.518888889,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 4:52,0,0,0,0,4,0.028888889,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-5-73,55.538681,-111.011029,6/10/2016 5:09,0,0,0,0,5,0.428055556,162,647,0.421875001,7.5,19,13.3,1,1.511488168,12.5,0.8,123,147,203,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 5:22,0,0,0,0,5,0.528888889,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 5:23,0,0,0,0,5,0.481111111,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-5-73,55.538681,-111.011029,6/10/2016 5:39,0,0,0,0,5,0.928055556,162,647,0.421875001,7.5,19,13.3,1,1.511488168,12.5,0.8,123,147,203,Conif
BG-5-73,55.538681,-111.011029,6/10/2016 6:09,1,0,1,0,6,1.428055556,162,647,0.421875001,7.5,19,13.3,1,1.511488168,12.5,0.8,123,147,203,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 6:22,0,0,0,0,6,1.528888889,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 6:23,0,0,0,0,6,1.481111111,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-5-73,55.538681,-111.011029,6/10/2016 7:09,0,0,0,0,7,2.428055556,162,647,0.421875001,7.5,19,13.3,1,1.511488168,12.5,0.8,123,147,203,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 7:22,0,0,0,0,7,2.528888889,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 12:00,0,0,0,0,12,7.097777778,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 12:00,0,0,0,0,12,7.162222222,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
BG-8-59,59.433285,-122.071053,6/10/2016 15:00,0,0,0,0,15,10.09777778,162,665,0,9,26,17.5,0,1.29334688,NA,NA,NA,NA,NA,Conif
BG-9-23,54.826068,-111.499294,6/10/2016 15:00,0,0,0,0,15,10.16222222,162,642,0.46423702,9.6,20.9,15.3,0,1.511710146,12.3,3,114,139,193,Conif
